
WARNING | Wed Jul 31 08:29:41 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Wed Jul 31 08:29:41 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Fri Aug  2 20:42:56 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Sat Aug  3 11:50:42 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Sat Aug  3 19:25:48 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Sun Aug  4 00:35:35 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Sun Aug  4 01:44:12 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:15:01 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:17:23 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:20:07 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:21:24 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:22:45 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:23:32 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:24:48 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:25:35 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:26:20 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:26:38 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:27:44 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:28:26 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:28:52 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:31:32 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:32:03 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:33:07 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:33:10 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:34:35 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:34:43 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:34:46 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:35:35 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:36:48 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:38:31 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:38:51 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:39:30 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:39:40 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:39:51 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:40:53 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:40:57 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
WARNING | Tue Aug  6 20:41:40 2024 | July | mysqlQuery():: sql(SELECT * FROM tb_video;) query success! | dataManage.hpp:73
